spp,t_c,block,sample,type,date,pre_post,time,Mod Int,Det Gain,Sat Flash Int,Sat PW,Flash Mode,Far Red Mode,Far Red Int,Far Red Dur,Pre-Actinic Mode,Actinic Dur,Ke,Kq,PAR Corr,F',Fm',yield,ETR,PAR,Temp
SF,T,A,7,1p Y(II),8/29/16,post,12:35:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,274,1142,0.76,38.3,120,25
SF,T,A,8,1p Y(II),8/29/16,post,12:36:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,110,524,0.79,39.8,120,25
SF,C,B,1,1p Y(II),8/29/16,na,13:25:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,468,1793,0.738,37.1,120,25
SF,C,B,2,1p Y(II),8/29/16,na,13:26:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,153,609,0.748,37.6,120,25
SF,C,B,3,1p Y(II),8/29/16,na,13:26:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,412,1751,0.764,38.4,120,25
SF,C,B,4,1p Y(II),8/29/16,na,13:26:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,653,2698,0.757,38.1,120,25
SF,C,B,5,1p Y(II),8/29/16,na,13:26:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,322,1317,0.755,38,120,25
SF,C,B,6,1p Y(II),8/29/16,na,13:26:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,394,1667,0.763,38.4,120,25
SF,C,B,7,1p Y(II),8/29/16,na,13:27:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,515,2024,0.745,37.5,120,25
SF,C,B,8,1p Y(II),8/29/16,na,13:27:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,261,1053,0.752,37.8,120,25
SF,C,A,1,1p Y(II),8/29/16,na,13:30:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,499,1845,0.729,36.7,120,25
SF,C,A,2,1p Y(II),8/29/16,na,13:30:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,430,1615,0.733,36.9,120,25
SF,C,A,3,1p Y(II),8/29/16,na,13:31:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,539,2081,0.74,37.2,120,25
SF,C,A,4,1p Y(II),8/29/16,na,13:31:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,719,2711,0.734,36.9,120,25
SF,C,A,5,1p Y(II),8/29/16,na,13:31:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,232,921,0.748,37.6,120,25
SF,C,A,6,1p Y(II),8/29/16,na,13:31:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,147,581,0.746,37.5,120,25
SF,C,A,7,1p Y(II),8/29/16,na,13:31:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,618,2310,0.732,36.8,120,25
SF,C,A,8,1p Y(II),8/29/16,na,13:31:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,429,1586,0.729,36.7,120,25
SF,T,A,1,1p Y(II),8/31/16,pre,10:17:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,647,2250,0.712,35.8,120,25
SF,T,A,2,1p Y(II),8/31/16,pre,10:17:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,477,1844,0.741,37.3,120,25
SF,T,A,3,1p Y(II),8/31/16,pre,10:17:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,491,1739,0.717,36.1,120,25
SF,T,A,4,1p Y(II),8/31/16,pre,10:17:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,678,2620,0.741,37.3,120,25
SF,T,A,5,1p Y(II),8/31/16,pre,10:17:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,534,1723,0.69,34.7,120,25
SF,T,A,6,1p Y(II),8/31/16,pre,10:18:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,1159,3526,0.671,33.8,120,25
SF,T,A,7,1p Y(II),8/31/16,pre,10:18:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,352,1190,0.704,35.4,120,25
SF,T,A,8,1p Y(II),8/31/16,pre,10:18:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,534,1648,0.675,34,120,25
SF,T,B,1,1p Y(II),8/31/16,pre,10:23:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,341,1220,0.72,36.2,120,25
SF,T,B,2,1p Y(II),8/31/16,pre,10:24:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,472,1614,0.707,35.6,120,25
SF,T,B,3,1p Y(II),8/31/16,pre,10:24:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,687,2462,0.72,36.2,120,25
SF,T,B,4,1p Y(II),8/31/16,pre,10:24:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,409,1892,0.783,39.4,120,25
SF,T,B,5,1p Y(II),8/31/16,pre,10:24:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,567,2522,0.775,39,120,25
SF,T,B,6,1p Y(II),8/31/16,pre,10:24:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,982,3529,0.721,36.3,120,25
SF,T,B,7,1p Y(II),8/31/16,pre,10:25:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,341,808,0.577,29,120,25
SF,T,B,8,1p Y(II),8/31/16,pre,10:25:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,562,2531,0.777,39.1,120,25
SF,C,B,1,1p Y(II),8/31/16,na,13:13:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,781,2899,0.73,36.7,120,25
SF,C,B,2,1p Y(II),8/31/16,na,13:13:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,548,2056,0.733,36.9,120,25
SF,C,B,3,1p Y(II),8/31/16,na,13:13:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,245,2292,0.893,45,120,25
SF,C,B,4,1p Y(II),8/31/16,na,13:13:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,261,1194,0.781,39.3,120,25
SF,C,B,5,1p Y(II),8/31/16,na,13:13:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,456,1845,0.752,37.8,120,25
SF,C,B,6,1p Y(II),8/31/16,na,13:13:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,729,2965,0.754,37.9,120,25
SF,C,B,7,1p Y(II),8/31/16,na,13:14:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,426,1943,0.78,39.3,120,25
SF,C,B,8,1p Y(II),8/31/16,na,13:14:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,197,818,0.759,38.2,120,25
SF,C,A,1,1p Y(II),8/31/16,na,13:17:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,583,2272,0.743,37.4,120,25
SF,C,A,2,1p Y(II),8/31/16,na,13:17:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,677,2564,0.735,37,120,25
SF,C,A,3,1p Y(II),8/31/16,na,13:18:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,224,838,0.732,36.8,120,25
SF,C,A,4,1p Y(II),8/31/16,na,13:18:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,377,1719,0.78,39.3,120,25
SF,C,A,5,1p Y(II),8/31/16,na,13:18:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,481,2248,0.786,39.6,120,25
SF,C,A,6,1p Y(II),8/31/16,na,13:18:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,389,1794,0.783,39.4,120,25
SF,C,A,7,1p Y(II),8/31/16,na,13:19:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,909,2914,0.688,34.6,120,25
SF,C,A,8,1p Y(II),8/31/16,na,13:19:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,349,1408,0.752,37.8,120,25
SF,T,B,1,1p Y(II),8/31/16,post,13:42:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,186,844,0.779,39.2,120,25
SF,T,B,2,1p Y(II),8/31/16,post,13:42:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,547,2441,0.775,39,120,25
SF,T,B,3,1p Y(II),8/31/16,post,13:42:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,569,2688,0.788,39.7,120,25
SF,T,B,4,1p Y(II),8/31/16,post,13:42:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,679,2920,0.767,38.6,120,25
SF,T,B,5,1p Y(II),8/31/16,post,13:42:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,341,1741,0.804,40.5,120,25
SF,T,B,6,1p Y(II),8/31/16,post,13:43:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,200,789,0.746,37.5,120,25
SF,T,B,7,1p Y(II),8/31/16,post,13:43:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,198,492,0.597,30,120,25
SF,T,B,8,1p Y(II),8/31/16,post,13:43:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,472,2180,0.783,39.4,120,25
SF,T,A,1,1p Y(II),8/31/16,post,13:47:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,196,828,0.763,38.4,120,25
SF,T,A,2,1p Y(II),8/31/16,post,13:47:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,416,1689,0.753,37.9,120,25
SF,T,A,3,1p Y(II),8/31/16,post,13:47:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,137,623,0.78,39.3,120,25
SF,T,A,4,1p Y(II),8/31/16,post,13:48:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,452,1691,0.732,36.8,120,25
SF,T,A,5,1p Y(II),8/31/16,post,13:48:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,163,725,0.775,39,120,25
SF,T,A,6,1p Y(II),8/31/16,post,13:48:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,579,2441,0.762,38.4,120,25
SF,T,A,7,1p Y(II),8/31/16,post,13:48:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,676,2853,0.763,38.4,120,25
SF,T,A,8,1p Y(II),8/31/16,post,13:48:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,114,506,0.774,39,120,25
SF,T,B,1,1p Y(II),9/2/16,pre,9:07:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,533,2227,0.76,38.3,120,25
SF,T,B,2,1p Y(II),9/2/16,pre,9:07:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,158,660,0.76,38.3,120,25
SF,T,B,3,1p Y(II),9/2/16,pre,9:08:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,158,660,0.76,38.3,120,25
SF,T,B,4,1p Y(II),9/2/16,pre,9:08:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,200,872,0.77,38.8,120,25
SF,T,B,5,1p Y(II),9/2/16,pre,9:09:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,200,872,0.77,38.8,120,25
SF,T,B,6,1p Y(II),9/2/16,pre,9:09:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,117,411,0.715,36,120,25
SF,T,B,7,1p Y(II),9/2/16,pre,9:10:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,426,1372,0.689,34.7,120,25
SF,T,B,8,1p Y(II),9/2/16,pre,9:10:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,290,1454,0.8,40.3,120,25
SF,T,A,1,1p Y(II),9/2/16,pre,9:20:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,932,3568,0.738,37.1,120,25
SF,T,A,2,1p Y(II),9/2/16,pre,9:21:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,220,980,0.775,39,120,25
SF,T,A,3,1p Y(II),9/2/16,pre,9:21:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,793,3124,0.746,37.5,120,25
SF,T,A,4,1p Y(II),9/2/16,pre,9:21:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,357,1518,0.764,38.4,120,25
SF,T,A,5,1p Y(II),9/2/16,pre,9:21:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,630,2796,0.774,39,120,25
SF,T,A,6,1p Y(II),9/2/16,pre,9:21:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,224,827,0.729,36.7,120,25
SF,T,A,7,1p Y(II),9/2/16,pre,9:22:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,564,2097,0.731,36.8,120,25
SF,T,A,8,1p Y(II),9/2/16,pre,9:22:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,300,1085,0.723,36.4,120,25
SF,T,B,1,1p Y(II),9/2/16,post,10:44:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,8256,3330,3.116,283.5,120,25
SF,T,B,2,1p Y(II),9/2/16,post,10:44:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,219,918,0.761,38.3,120,25
SF,T,B,3,1p Y(II),9/2/16,post,10:44:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,480,2241,0.785,39.5,120,25
SF,T,B,4,1p Y(II),9/2/16,post,10:44:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,220,1006,0.781,39.3,120,25
SF,T,B,5,1p Y(II),9/2/16,post,10:44:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,114,364,0.686,34.5,120,25
SF,T,B,6,1p Y(II),9/2/16,post,10:45:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,105,408,0.742,37.3,120,25
SF,T,B,7,1p Y(II),9/2/16,post,10:45:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,317,863,0.632,31.8,120,25
SF,T,B,8,1p Y(II),9/2/16,post,10:45:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,795,3103,0.743,37.4,120,25
SF,C,B,1,1p Y(II),9/2/16,na,11:50:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,578,1419,0.592,29.8,120,25
SF,C,B,2,1p Y(II),9/2/16,na,11:50:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,420,1323,0.682,34.3,120,25
SF,C,B,3,1p Y(II),9/2/16,na,11:50:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,683,2350,0.709,35.7,120,25
SF,C,B,4,1p Y(II),9/2/16,na,11:50:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,597,2103,0.716,36,120,25
SF,C,B,5,1p Y(II),9/2/16,na,11:50:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,347,1392,0.75,37.8,120,25
SF,C,B,6,1p Y(II),9/2/16,na,11:50:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,347,1392,0.75,37.8,120,25
SF,C,B,7,1p Y(II),9/2/16,na,11:50:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,945,3512,0.73,36.7,120,25
SF,C,B,8,1p Y(II),9/2/16,na,11:51:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,324,1598,0.797,40.1,120,25
SF,C,A,1,1p Y(II),9/2/16,na,11:56:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,1091,3177,0.656,33,120,25
SF,C,A,2,1p Y(II),9/2/16,na,11:56:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,181,666,0.728,36.6,120,25
SF,C,A,3,1p Y(II),9/2/16,na,11:56:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,436,1486,0.706,35.5,120,25
SF,C,A,4,1p Y(II),9/2/16,na,11:56:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,880,3456,0.745,37.5,120,25
SF,C,A,5,1p Y(II),9/2/16,na,11:56:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,688,2669,0.742,37.3,120,25
SF,C,A,6,1p Y(II),9/2/16,na,11:56:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,159,525,0.697,35.1,120,25
SF,C,A,7,1p Y(II),9/2/16,na,11:56:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,385,1338,0.712,35.8,120,25
SF,C,A,8,1p Y(II),9/2/16,na,11:57:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,203,819,0.752,37.8,120,25
SF,T,A,1,1p Y(II),9/2/16,post,12:01:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,276,1039,0.734,36.9,120,25
SF,T,A,2,1p Y(II),9/2/16,post,12:02:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,303,1005,0.698,35.1,120,25
SF,T,A,3,1p Y(II),9/2/16,post,12:02:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,180,627,0.712,35.8,120,25
SF,T,A,4,1p Y(II),9/2/16,post,12:02:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,393,1287,0.694,34.9,120,25
SF,T,A,5,1p Y(II),9/2/16,post,12:02:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,338,1041,0.675,34,120,25
SF,T,A,6,1p Y(II),9/2/16,post,12:02:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,973,2939,0.668,33.6,120,25
SF,T,A,7,1p Y(II),9/2/16,post,12:02:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,493,1693,0.708,35.6,120,25
SF,T,A,8,1p Y(II),9/2/16,post,12:03:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,160,493,0.675,34,120,25
